long,lat,order,hole,piece,id,group,sba,NAME,N0,Var,SE,Minority,White,long_cen,lat_cen
989259.47188851,174903.53834591,4365,FALSE,1,212,212.1,212,Borough Park,0,0,0,0,0,989096.13527742,168696.71108928884
989343.5450927,174951.28271324,4366,FALSE,1,212,212.1,212,Borough Park,0,0,0,0,0,989096.13527742,168696.71108928884
989529.47016832,174956.42296273,4367,FALSE,1,212,212.1,212,Borough Park,0,0,0,0,0,989096.13527742,168696.71108928884
989817.78368763,175003.48552991,4368,FALSE,1,212,212.1,212,Borough Park,0,0,0,0,0,989096.13527742,168696.71108928884
990136.06765012,175044.36518945,4369,FALSE,1,212,212.1,212,Borough Park,0,0,0,0,0,989096.13527742,168696.71108928884
990394.12995766,175097.25652604,4370,FALSE,1,212,212.1,212,Borough Park,0,0,0,0,0,989096.13527742,168696.71108928884
989048.72055059,151627.78889669,4371,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989190.44038744,151341.45779695,4372,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989282.16993864,151027.06412516,4373,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989348.30012841,150932.71772751,4374,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989831.70009334,150628.61248151,4375,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
990058.96464035,150457.06863127,4376,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
991022.45545289,150934.58339986,4377,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
990965.50072678,150973.18606356,4378,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
991377.04055199,151394.82714684,4379,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
991371.73678525,151484.08522299,4380,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
991145.91768056,151457.06012654,4381,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
990803.50756069,151158.94763393,4382,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989977.5292361,150650.1415392,4383,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989347.69725898,151158.5990843,4384,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989325.74237172,151210.32864743,4385,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989309.32892223,151329.82382197,4386,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989166.80015842,151488.27598107,4387,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989048.72055059,151627.78889669,4388,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
988773.17202259,151641.94478655,4389,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
988520.70404595,151510.7421565,4390,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
988259.11469458,151089.53795407,4391,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
987979.45076728,150732.81933985,4392,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
987842.26865575,150459.55500518,4393,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
987617.85978262,150181.54300314,4394,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
987143.37207616,150448.16778911,4395,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
987125.31503062,150458.73106869,4396,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
986708.87230429,150938.13705178,4397,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
986521.04774538,151452.91000082,4398,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
986802.06258584,152295.98601313,4399,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
986578.19114437,152259.89536851,4400,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
985983.51285141,152153.09849069,4401,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
985954.90267681,152162.9332386,4402,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
985466.04868409,152023.00307373,4403,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984734.1361503,152307.51538313,4404,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984518.31561945,152380.01273545,4405,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984481.09424736,152549.42353568,4406,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984512.7561814,152773.48380272,4407,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984580.52637682,152922.1292781,4408,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984671.07257344,153000.46058241,4409,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984749.67508932,153068.95520531,4410,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984886.32589489,153182.62784991,4411,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984857.71319718,153359.32482696,4412,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
985164.34082095,153531.29589983,4413,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
985106.84077725,153717.46398945,4414,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984785.77209148,153554.96575591,4415,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984756.88515553,153619.81503029,4416,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984431.92050531,153975.0275215,4417,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984548.01551989,154042.42883633,4418,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984411.36557554,154288.71142223,4419,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984949.6117806,154614.42775996,4420,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984937.66878249,154630.09340243,4421,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984837.95712764,154846.50003309,4422,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
985039.58915367,154873.8301408,4423,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984975.42997192,154985.67601188,4424,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984489.12470849,155042.50112664,4425,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984448.57550478,155135.76805257,4426,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984348.3152545,155246.52234609,4427,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984820.43934436,155729.98862336,4428,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984455.51246265,155874.61999744,4429,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984198.34437749,155976.26597531,4430,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
983986.72080364,155776.61701977,4431,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
983715.39103352,155927.81651772,4432,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
983600.69446744,155978.46054061,4433,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
983370.73826097,155829.0943416,4434,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
983106.64921651,156312.92951078,4435,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
982670.39387766,156839.76858504,4436,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
982579.03488121,156943.24314618,4437,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
982117.52371204,157381.92717998,4438,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
981763.21351646,157753.57291787,4439,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
981504.4245473,157980.9399444,4440,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
981432.78295174,158014.10177068,4441,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
981215.92128255,158160.22243626,4442,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
980846.8873697,158308.18748275,4443,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
980182.70069174,158619.42359713,4444,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
980073.0164134,158634.37954046,4445,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
979377.42676645,158728.86928516,4446,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
979044.2024035,158728.93831728,4447,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
978794.30865313,158838.29079538,4448,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
978957.62646152,159015.6813471,4449,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
979050.39430595,159116.21524665,4450,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
979149.83421449,159257.18826413,4451,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
979395.27762433,159124.15913982,4452,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
979988.64787672,158912.0103689,4453,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
980246.32942854,158851.12419114,4454,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
980510.1185613,158772.02351917,4455,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
980779.73918275,158681.26646224,4456,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
980919.68536291,158620.40450368,4457,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
981019.36981194,158578.12929004,4458,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
981043.80420328,158561.36707312,4459,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
981264.82591407,158409.41513263,4460,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
981450.30587704,158258.56225604,4461,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
981671.61006302,158101.87776385,4462,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
981880.97379303,157920.78663027,4463,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
982042.58312539,157812.2023875,4464,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
982293.88524324,157637.30459284,4465,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
982874.2517974,157190.96602373,4466,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
983520.73508874,156762.85554633,4467,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
983749.85162725,157067.7902226,4468,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
983888.42919391,157223.35477999,4469,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984032.00164495,157156.68149944,4470,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984176.40850545,157258.3274597,4471,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984260.27505686,157221.89479532,4472,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984427.73189711,157053.21270895,4473,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984642.95724008,156860.48703338,4474,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984438.0104107,156615.29351487,4475,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
984736.8345374,156265.90953189,4476,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
985149.25657543,155856.41947877,4477,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
985292.56638701,155706.68745172,4478,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
985310.61910803,155687.7433185,4479,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
985609.46547054,155368.6091412,4480,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
985824.442009,155103.7575628,4481,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
985961.6550449,154887.35756991,4482,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
986092.76175593,154652.74164679,4483,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
986223.87195065,154406.46803076,4484,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
986342.49377743,154076.03492357,4485,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
986625.48761465,154314.69395509,4486,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
986974.83901835,154691.44293483,4487,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
987184.2686419,154534.80741283,4488,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
987624.40119985,155091.18924921,4489,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
988166.97192414,155779.11688521,4490,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
988538.05241699,155519.77977032,4491,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
988555.84058904,155441.4529538,4492,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
988826.05651832,155494.69378953,4493,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989072.11294741,155529.71654477,4494,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989318.1686685,155564.74180131,4495,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989502.84760541,155596.84161879,4496,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989654.47830209,155623.47058097,4497,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989746.12422895,155634.42087519,4498,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989846.65684168,155646.83085666,4499,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989776.02546084,156042.83645378,4500,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989711.50458696,156445.40153413,4501,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
989957.82784132,156480.43333116,4502,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
990107.7870466,156503.7858073,4503,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
990130.28130956,156505.61286167,4504,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
990239.97535224,156515.11208949,4505,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
990492.12600629,156562.17346967,4506,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
990786.20684192,156621.27143084,4507,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
991026.41875655,156650.48319859,4508,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
991182.48552228,156673.84401556,4509,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
991464.62191613,156732.58246395,4510,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
991710.93974183,156767.63200251,4511,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
992185.2483027,156826.07418105,4512,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
992214.21456963,156567.77685659,4513,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
992172.01604161,156525.86564506,4514,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
992128.28513142,156070.08026565,4515,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
992078.69718862,155686.42956254,4516,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
992120.14183522,155488.24991352,4517,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
992178.33490853,155031.76909994,4518,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
992219.52141785,154779.6694123,4519,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
992254.32278803,154521.73850172,4520,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
992307.45378999,154269.2786133,4521,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
992559.6278276,154304.33866702,4522,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
992823.74383893,154339.40552834,4523,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
993082.0222627,154386.49589225,4524,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
993328.08378236,154421.56168249,4525,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
993586.35811316,154474.48659577,4526,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
993946.56251085,154521.26114103,4527,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
994342.59085089,154573.88505074,4528,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
994588.91881221,154626.81565788,4529,FALSE,1,213,213.1,213,Coney Island,471.80234,93580.47040244946,305.90925190724363,225.45616,246.34618,989241.0807429393,151346.8285885498
